126,tight,10.33.201.147,1,1,0.1899999976158142,0.6800000071525574,0.7799999713897705,0.38999998569488525,0.27000001072883606,0.25,1,0.20000000298023224,0.6000000238418579,raggae,"electric guitar",birmingham,4,22,english,b32bee93ecdf690b01b6d038b18d2fd3
127,warm,10.33.201.147,1,1,0.3499999940395355,0.4000000059604645,0.7900000214576721,0.6399999856948853,0.12999999523162842,0.4000000059604645,1,0.30000001192092896,0.800000011920929,raggae,,birmingham,4,22,english,5f49ca704b80415fc2b96c44f23b30d0
128,warm,10.33.201.147,1,1,0.3499999940395355,0.4000000059604645,0.7900000214576721,0.6399999856948853,0.12999999523162842,0.4000000059604645,1,0.30000001192092896,0.800000011920929,raggae,"acoustic guitar",birmingham,4,22,english,ab0c2cad6bd136ee9ef4e3b590d99561
129,nice,10.33.201.147,1,1,0.27000001072883606,0.41999998688697815,0.8500000238418579,0.30000001192092896,0.14000000059604645,0.4000000059604645,1,0.20000000298023224,0.699999988079071,raggae,organ,birmingham,4,22,english,aa2affb2d5b1cab78cc1ab66317b9294
130,natural,10.33.201.147,1,1,0.15000000596046448,0.30000001192092896,0.7900000214576721,0.6000000238418579,0,0.5699999928474426,1,0.25,0.800000011920929,raggae,,birmingham,4,22,english,cccfa391b2c6fb05cebb05c6852f7a29
131,natural,10.33.201.147,1,1,0.15000000596046448,0.30000001192092896,0.7900000214576721,0.6000000238418579,0,0.5699999928474426,1,0.25,0.800000011920929,raggae,trumpet,birmingham,4,22,english,9c4f4a4f808c6fbf8d0a3110febb0a8c
132,smooth,10.33.201.147,1,1,0,0.3100000023841858,0.8999999761581421,0.5400000214576721,0.20000000298023224,0.5099999904632568,1,0.20000000298023224,0.75,raggae,saxophone,birmingham,4,22,english,7e5ffb8bbda07527b9ab6d4a2ec56798
133,eery,10.33.201.147,1,1,0.6000000238418579,0.30000001192092896,0.7900000214576721,0.699999988079071,0.6000000238418579,0.6000000238418579,1,0.10000000149011612,0.75,raggae,"backing vocals",birmingham,4,22,english,261b5d0a43c97f609b7bc13bf76cce7e
134,smooth,10.33.201.147,1,1,0.20999999344348907,0.550000011920929,0.3400000035762787,0.6000000238418579,0.33000001311302185,0.4000000059604645,1,0.20000000298023224,0.6299999952316284,raggae,vocals,birmingham,4,22,english,32b7fe4e962186dcf41ee1ccc649fdf1
135,natural,10.33.195.144,1,1,0,0.5,1,0.5699999928474426,0,0.5699999928474426,1,0.15000000596046448,0.75,reggae,,birmingham,"8 years",45,english,690ae51c48f363ed1fefe37afc841eb5
136,natural,10.33.195.144,1,1,0,0.5,1,0.5299999713897705,0,0.5,1,0.12999999523162842,0.75,reggae,,birmingham,"8 years",45,english,4f82d898dc242bf731c7119d0df904b1
137,natural,10.33.195.144,1,1,0,0.5,1,0.6000000238418579,0,0.5899999737739563,1,0.15000000596046448,0.75,reggae,,birmingham,"8 years",45,english,e6e4156847f775fa569fe516f13a31fd
138,roomy,10.33.195.144,1,1,0,0.5,1,0.5699999928474426,0,0.5,1,0.15000000596046448,0.75,reggae,,birmingham,"8 years",45,english,9a2c2b4de806a75bb849f0044645fe8a
139,"makes snare sit in mix slightly better",10.33.195.144,1,1,0,0.4000000059604645,0.6100000143051147,0.5,0,0.5,0.17000000178813934,0.5699999928474426,0.7099999785423279,reggae,snare,birmingham,"7 years",24,english,ce70154c6580e750fec21fa74e73a6c8
140,wider,10.33.195.144,1,1,0,0.5,1,0.5,0,0.5,0.7799999713897705,0.11999999731779099,0.5699999928474426,reggae,"hi hat",birmingham,"7 years",24,english,ef0a1454fe3e52b10664dcee9283e15d
141,"sits in mix slightly better",10.33.195.144,1,1,0,0.5,1,0.5,0,0.5,0.44999998807907104,0.20999999344348907,0.41999998688697815,reggae,,birmingham,"7 years",24,english,9e1b1abf5234af0f362b1572dcc5dcf6
142,"fills extra space ",10.33.195.144,1,1,0,0.5,1,0.5,0,0.5,0.44999998807907104,0.20999999344348907,0.41999998688697815,reggae,,birmingham,"7 years",24,english,14b54a663c6fa71d7bf776b6e4f309a9
143,"Gentle Vox Rvb",75.84.202.157,2,2,0,0.5,1,0.5,0.5600000023841858,0.4300000071525574,1,1,0.49000000953674316,,,,,,,fa355bca77bc4f1293619983ea3f8bc6
144,"Subtle Air",10.33.192.139,1,1,0,0.5,0.7699999809265137,0.6200000047683716,0.20000000298023224,0.20000000298023224,1,0.23000000417232513,0.6100000143051147,reggae,Vocal,birmingham,"9 years",25,english,2fe741a459efdd3845ed4231bbffd43d
145,"NiceSpace Air",10.33.192.139,2,2,0.38999998569488525,0.5,0.33000001311302185,0.7099999785423279,0.28999999165534973,0.33000001311302185,1,0.14000000059604645,0.6499999761581421,reggae,,birmingham,"9 years",25,english,6dc9232a54f67dd601a0f134d65177e8
146,"NiceSpace Air",10.33.192.139,2,2,0.38999998569488525,0.5,0.33000001311302185,0.7099999785423279,0.28999999165534973,0.33000001311302185,1,0.14000000059604645,0.6499999761581421,reggae,Guitars,birmingham,"9 years",25,english,d87251f3d01a76d68c057e9ced97dd2e
147,Snare,115.140.70.167,2,2,0.3400000035762787,0.5,1,0.5,0.550000011920929,0.5,1,0.47999998927116394,0.5400000214576721,,,,,,,181ee61f33f25a419067570b06ac8485
148,beautiful,10.33.199.227,1,1,0.75,0.5699999928474426,0.6700000166893005,0.5199999809265137,0.36000001430511475,0.36000001430511475,0.8100000023841858,0.6700000166893005,0.49000000953674316,reggae,"string acoustic gtr",Birmingham,0,24,Chinese,b3765e9bf885af31fbb3c5546bf7a607
149,far,10.33.199.227,1,1,0.25,0.5,1,0.5,0,0.5,0.8399999737739563,0.36000001430511475,0.7200000286102295,reggae,,Birmingham,0,24,Chinese,53f365256f34bd36aa8fad4c0953a254
150,far,10.33.199.227,1,1,0.25,0.5,1,0.5,0,0.5,0.8399999737739563,0.36000001430511475,0.7200000286102295,reggae,sax,Birmingham,0,24,Chinese,78e097b4d51e608c9cbac025eaf14c63
151,emotional,10.33.199.227,1,1,0.4399999976158142,0.800000011920929,0.75,0.7099999785423279,0.2800000011920929,0.8500000238418579,1,0.4300000071525574,0.8899999856948853,reggae,,Birmingham,0,24,Chinese,cac69032b79469397719e653e67a11ab
152,emotional,10.33.199.227,1,1,0.4399999976158142,0.800000011920929,0.75,0.7099999785423279,0.2800000011920929,0.8500000238418579,1,0.4300000071525574,0.8899999856948853,reggae,"backing vox",Birmingham,0,24,Chinese,95772681003291ca075c646a6d4b4f81
153,Snare,108.225.111.24,2,2,0.23000000417232513,0.1599999964237213,0.6600000262260437,0.20000000298023224,0.17000000178813934,0.6200000047683716,1,0.05000000074505806,0.4699999988079071,,,,,,,53e232acb61994d66b1d9ca9c7fa5eef
154,roomy,10.33.227.25,1,1,0.05000000074505806,0.550000011920929,1,0.6000000238418579,0.3100000023841858,0.4399999976158142,1,0.7099999785423279,0.49000000953674316,Reggae,"lead vocals",BCU,"3 years",28,English,0413f56d3a6f1307db499b95a4d8545e
155,roomier,10.33.227.25,1,1,0.05000000074505806,0.6100000143051147,0.8399999737739563,0.5299999713897705,0.03999999910593033,0.5899999737739563,1,0.05999999865889549,0.75,Reggae,sav,BCU,"3 years",28,English,2b99d08a69705670f845df94e950a2e2
156,large,10.33.227.25,1,1,0,0.5799999833106995,0.9200000166893005,0.5600000023841858,0.36000001430511475,0.6399999856948853,1,0.07999999821186066,0.75,Reggae,trumpet,BCU,"3 years",28,English,dd147d0cad6301498f19025d8ab357cf
157,Echoy,10.33.227.25,1,1,0,0.8600000143051147,1,0.800000011920929,0,0.5,1,0.6100000143051147,0.8799999952316284,Reggae,Organ,Birmingham,0,22,Arabic,ac7cc5b7ac18d688a4de12b39801ec36
158,Echoey,10.33.227.25,1,1,0.6899999976158142,1,0.44999998807907104,0.8100000023841858,0.11999999731779099,0.5199999809265137,1,0.23000000417232513,1,Reggae,Kick,Birmingham,0,22,Arabic,fb9527f4a51ad85dfb6bd4b130a929b6
159,Symphonic,10.33.227.25,1,1,0.10000000149011612,0.4399999976158142,0.6899999976158142,0.6100000143051147,0.019999999552965164,0.6000000238418579,1,0.7900000214576721,0.5,Reggae,Trumpet,Birmingham,0,22,Arabic,e1850740dcc3507baed8a898d703f989
160,"deep crunchy ",10.33.227.25,1,1,0.5400000214576721,0.5099999904632568,0.7699999809265137,0.9900000095367432,0.28999999165534973,0.6100000143051147,1,0.33000001311302185,0.11999999731779099,Reggae,,birmingham,"0 years",34,Arabic,f9d209500335fc80ab3a58e5a9b27a94
161,"deep crunchy ",10.33.227.25,1,1,0.5400000214576721,0.5099999904632568,0.7699999809265137,0.9900000095367432,0.28999999165534973,0.6100000143051147,1,0.33000001311302185,0.11999999731779099,Reggae,kick,birmingham,"0 years",34,Arabic,61a8095cb4ff2fe280c87d41272f998a
162,"echoy ",10.33.227.25,1,1,0,0.14000000059604645,1,0.23999999463558197,0,0.5,1,0.47999998927116394,0.75,Reggae,,birmingham,"0 years",34,Arabic,3b666c99e2022633a77c13e3d26fdfa1
163,"echoy ",10.33.227.25,1,1,0,0.14000000059604645,1,0.23999999463558197,0,0.5,1,0.47999998927116394,0.75,Reggae,Organ,birmingham,"0 years",34,Arabic,a3ad0e4ee0232c21ac2c620a23c02cb2
164,"metallic dry ",10.33.227.25,1,1,0.44999998807907104,0.30000001192092896,1,0.28999999165534973,0,0.5,1,0.5199999809265137,0.8100000023841858,Reggae,Snare,birmingham,"0 years",34,Arabic,e0b47381e78af145d84595f2012970aa
165,"gentle ",10.33.227.25,1,1,0,0.05999999865889549,0.4699999988079071,0.20000000298023224,0,0.20000000298023224,0.6299999952316284,0.47999998927116394,0.41999998688697815,Reggae,piano,birmingham,"0 years",34,Arabic,d6e39582d39d8229d1531bc7fe4f8dcb
166,"echoy sharp",10.33.227.25,1,1,0,0.3199999928474426,1,0.30000001192092896,0,0.5,1,0.15000000596046448,0.75,Reggae,Sax,birmingham,"0 years",34,Arabic,5e49bf81982363e9832343f1bbcd1aa7
167,j,83.45.52.101,2,2,0.07999999821186066,0.5799999833106995,1,0.6000000238418579,0.14000000059604645,0.5,1,0.15000000596046448,0.75,,,,,,,c86ce14ee40d1018fe796e6ab1efe186
168,150215,84.236.127.204,2,2,0,0.25,0.5,0.5,0,0.6499999761581421,1,0.05999999865889549,0.75,,,,,,,391fa5fc1e628ba1d51ff45085dc3949
169,layeredMine,76.108.1.183,2,2,0.36000001430511475,0.8999999761581421,0.75,0.8899999856948853,0.8299999833106995,0.8799999952316284,0.46000000834465027,0.7300000190734863,0.7300000190734863,,,,,,,23c1fd506a7628c6002597de46e02baf
170,distant,10.255.52.254,2,2,0.12999999523162842,0.699999988079071,0.25999999046325684,0.6200000047683716,0.18000000715255737,0.6399999856948853,0.8100000023841858,0.6000000238418579,0.5899999737739563,,,UK,10,28,English,b1073a1319bd377f3b28dcec709fcb07
171,hall,10.255.52.254,2,2,0.5400000214576721,0.2199999988079071,0.23999999463558197,0.5299999713897705,0.5799999833106995,0.41999998688697815,0.5699999928474426,0.4300000071525574,0.699999988079071,,,UK,10,28,English,81b962baef4a92b413c791323f25581e
172,room,10.255.52.254,2,2,0.6800000071525574,0.2199999988079071,0.6000000238418579,0.8799999952316284,0.5799999833106995,0.41999998688697815,0.5699999928474426,0.2800000011920929,0.5299999713897705,,,UK,10,28,English,9cd213f84e2f034a6668f06201524e15
173,"big roomy full",10.33.202.106,1,1,0.6700000166893005,0.9300000071525574,0.9100000262260437,0.6399999856948853,0.17000000178813934,0.6600000262260437,1,0.20999999344348907,0.33000001311302185,Reggae,"lead vocal","Birmingham uk",7,24,English,203702e92260876a03e5b4d8b4b78aad
174,"huge dreamy dubby big ",10.33.202.106,1,1,0.25,0.27000001072883606,0.28999999165534973,0.4699999988079071,0,0.8600000143051147,1,0.10999999940395355,0.7799999713897705,Reggae,"snare drum","Birmingham uk",7,24,English,9d6aff7d89e64aa0fb766740c2ed77f3
175,"chilled vibe echo church",10.33.202.106,1,1,0,0.7900000214576721,0.05999999865889549,0.6200000047683716,0.9900000095367432,0.6899999976158142,1,0.20999999344348907,0.4399999976158142,Reggae,piano,"Birmingham uk",7,24,English,1dd94eed5dc21301e8b794d36088f63f
176,"roomy laidback dreamy",10.33.202.106,1,1,0.8399999737739563,0.15000000596046448,0.18000000715255737,0.9599999785423279,0.6200000047683716,0.6800000071525574,1,0.10000000149011612,0.5199999809265137,Reggae,organ,"Birmingham uk",7,24,English,177f5553d4192ae7dded67f407c1f6b3
177,"sustained airy peaceful angelic ",10.33.202.106,1,1,0,0.1599999964237213,0.07000000029802322,0.8199999928474426,0,0.8899999856948853,1,0.2199999988079071,0.8600000143051147,Reggae,"high hat","Birmingham uk",7,24,English,d2d03c2a5f60271cffd389727b942dfb
178,"church echoy space ",10.33.202.106,1,1,0.10999999940395355,0.6899999976158142,1,0.800000011920929,0.5199999809265137,0.7099999785423279,0.9599999785423279,0.3700000047683716,0.550000011920929,Reggae,"backing vocal female","Birmingham uk",7,24,English,30494d6c46dbe5dd596ff3a6351f8059
179,"relaxing jazzy ",10.33.202.106,1,1,0.30000001192092896,0.3799999952316284,0.6700000166893005,0.27000001072883606,0.09000000357627869,0.6700000166893005,1,0.49000000953674316,0.6499999761581421,Reggae,sax,"Birmingham uk",7,24,English,09236a92e1f35b7e97c6f86a8734f970
180,"full wide big ",10.33.202.106,1,1,0.5299999713897705,0.3199999928474426,0.7400000095367432,0.7599999904632568,0.5299999713897705,0.3400000035762787,1,0.10999999940395355,0.6899999976158142,Reggae,"trumpet ","Birmingham uk",7,24,English,d2cb4aacb59f04a18df8c82674eec304
181," big",10.33.202.106,1,1,0.12999999523162842,0.6200000047683716,1,0.7099999785423279,0,0.4399999976158142,0.8999999761581421,0.09000000357627869,0.4399999976158142,"Reggae ","bass drum","birmingham uk ","3 years",24,"greek ",a24c8ff849e118841c884406a3bc5a82
182,roomy,10.33.202.106,1,1,0.12999999523162842,0.6200000047683716,1,0.6200000047683716,0,0.4399999976158142,0.8999999761581421,0.09000000357627869,0.4399999976158142,"Reggae ",snare,"birmingham uk ","3 years",24,"greek ",f07d7b160281e539d8328754c19095d9
183,ambient,10.33.202.106,1,1,0.12999999523162842,0.7599999904632568,1,0.9100000262260437,0,0.7900000214576721,1,0.2800000011920929,0.4399999976158142,"Reggae ","12 string guitar","birmingham uk ","3 years",24,"greek ",0eb90fdf2d939f8d06a3a1aa54d1d593
184,full,10.33.202.106,1,1,0.12999999523162842,0.7599999904632568,1,0.8299999833106995,0,0.7900000214576721,1,0.18000000715255737,0.4399999976158142,"Reggae ",organ,"birmingham uk ","3 years",24,"greek ",d7310ec3be5c7f89f167ff2f3a2b38fc
185,roomy,10.33.202.106,1,1,0.12999999523162842,0.8500000238418579,1,0.8299999833106995,0,0.7900000214576721,1,0.30000001192092896,0.5299999713897705,"Reggae ",piano,"birmingham uk ","3 years",24,"greek ",bb95d318dca58bb2c556f53734b72517
186,"big ambiance",10.33.202.106,1,1,0.12999999523162842,0.800000011920929,1,0.8399999737739563,0,0.8100000023841858,1,0.1899999976158142,0.5299999713897705,"Reggae ",trumpet,"birmingham uk ","3 years",24,"greek ",af13dc95862ff28b9191c9e0c98b1a09
187,warm,10.33.202.106,1,1,0.12999999523162842,0.8100000023841858,1,0.8299999833106995,0,0.8299999833106995,1,0.18000000715255737,0.6299999952316284,"Reggae ",sax,"birmingham uk ","3 years",24,"greek ",3db978bfbb6cd3b1976cdf6c313381f9
188,airy,10.33.202.106,1,1,0.12999999523162842,0.75,1,0.9100000262260437,0,0.8999999761581421,1,0.2800000011920929,0.6299999952316284,"Reggae ","backing vox","birmingham uk ","3 years",24,"greek ",78b5b519675a1ea0a6bcf4927de0426b
189,full,10.33.202.106,1,1,0.12999999523162842,0.75,1,0.800000011920929,0,0.8199999928474426,1,0.10999999940395355,0.5299999713897705,"Reggae ",vox,"birmingham uk ","3 years",24,"greek ",5151cee0e91a1bb0499f3b60dc71bb9b
190,muddy,10.33.223.220,2,2,0,0.8299999833106995,0.7599999904632568,0.5,0,0.5,0.7300000190734863,1,0.75,,,UK,10,32,English,18aec2f95cd6b7f8165e14572c81d84f
191,bigger,10.33.202.106,1,1,0.7699999809265137,0.49000000953674316,0.8600000143051147,0.5600000023841858,0,0.5600000023841858,1,0.11999999731779099,0.75,Reggae,snare,"birmingham uk ","2 years",19,English,575f79a78c653ce061b79ec44a53e349
192,distant,10.33.202.106,1,1,0,0.3700000047683716,0.5299999713897705,0.6000000238418579,0,0.6800000071525574,0.9399999976158142,0.2800000011920929,0.7200000286102295,Reggae,"acoustic guitar","birmingham uk ","2 years",19,English,6aee94fd12941d0ea9dd6019bfb0ac80
193,soft,10.33.202.106,1,1,0,0.5,1,0.3400000035762787,0,0.8100000023841858,1,0.3199999928474426,0.75,Reggae,,"birmingham uk ","2 years",19,English,0975d4648d1393ddbc82c7bedcccf269
194,soft,10.33.202.106,1,1,0,0.5,1,0.3400000035762787,0,0.8100000023841858,1,0.3199999928474426,0.75,Reggae,"backing vocals","birmingham uk ","2 years",19,English,8da9cd2dd37de3a28772be1da590b918
195,air,10.33.202.106,1,1,0.12999999523162842,0.5,0.8799999952316284,0.5699999928474426,0.15000000596046448,0.3799999952316284,1,0.10000000149011612,0.75,Reggae,,"birmingham uk ","2 years",19,English,fd03e630cf0ab481f651cc8f504ab44e
196,air,10.33.202.106,1,1,0.12999999523162842,0.5,0.8799999952316284,0.5699999928474426,0.15000000596046448,0.3799999952316284,1,0.10000000149011612,0.75,Reggae,"lead vocal","birmingham uk ","2 years",19,English,97a096ab1fea376647cd9838423adee8
197,Sing,49.142.155.125,2,2,0,0.5,1,0.5,0,0.5,1,0.25,1,,,,,,,ede477b4ace5edca8d04986835d77ac2
198,Dench,10.33.207.82,1,1,0.6000000238418579,0.8299999833106995,1,0.6600000262260437,0.11999999731779099,0.5,1,0.3199999928474426,0.30000001192092896,Reggae,Snare,"birmingham uk ","7 years ",25,english,32cf8edea26a92c850c39eda46e4f53a
199,TooLong,10.33.207.82,1,1,0.30000001192092896,0.5,0.7699999809265137,0.8399999737739563,0.699999988079071,0.550000011920929,1,0.6700000166893005,0.4399999976158142,Reggae,"Electric Guitar","birmingham uk ","7 years ",25,english,e316c71f8e3db1d92276d920cd36747e
200,fresh,10.33.207.82,1,1,0.6299999952316284,0.5899999737739563,0.9900000095367432,0.5,0,0.7200000286102295,1,0.20999999344348907,0.75,Reggae,"Acoustic guitar","birmingham uk ","7 years ",25,english,b9e57c075edbdf4443a970b81635c6cc
201,fresh,10.33.207.82,1,1,0.6299999952316284,0.5899999737739563,0.9900000095367432,0.5,0,0.7200000286102295,1,0.20999999344348907,0.75,Reggae,"Acoustic guitar","birmingham uk ","7 years ",25,english,21346f056435913873244d912efe49b0
202,Defaults,10.33.207.82,1,1,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,Reggae,Organ,"birmingham uk ","7 years ",25,english,13bd4d94ce94a3bc43995e00ede44d06
203,Defaults,10.33.207.82,1,1,0,0.5,1,0.5,0,0.5,1,0.15000000596046448,0.75,Reggae,Organ,"birmingham uk ","7 years ",25,english,2ef2a8fd0d79211c84854219aca79aca
204,Floaty,10.33.207.82,1,1,0.41999998688697815,0.5,1,0.5,0,0.7200000286102295,1,0.15000000596046448,0.75,Reggae,Piano,"birmingham uk ","7 years ",25,english,167d57b5d8426c5305ff8651a3de14ca
205,Hard,10.33.207.82,1,1,0.949999988079071,0.36000001430511475,1,0.6700000166893005,0,0.7099999785423279,1,0.46000000834465027,0.5799999833106995,Reggae,Trumpet,"birmingham uk ","7 years ",25,english,a56626486708e01e899a4f3f8a1dd2d8
206,KennyG,10.33.207.82,1,1,0.6899999976158142,0.5,1,0.7799999713897705,0.2800000011920929,0.800000011920929,1,0.38999998569488525,0.75,Reggae,Sax,"birmingham uk ","7 years ",25,english,3fb036a3c5b47c3e18f9b0b69975e222
207,Beauts,10.33.207.82,1,1,0.5899999737739563,0.5,1,0.25999999046325684,0.11999999731779099,0.7200000286102295,1,1,0.75,Reggae,"Backing Vocals","birmingham uk ","7 years ",25,english,a04a815980e4e959faf4563e5873e007
208,Beauts,10.33.207.82,1,1,0.5899999737739563,0.5,1,0.25999999046325684,0.11999999731779099,0.7200000286102295,1,1,0.75,Reggae,"Backing Vocals","birmingham uk ","7 years ",25,english,de5caf097352df54f189e692593e5736
209,"Echoes, Moist",10.33.207.82,1,1,0.10000000149011612,0.6299999952316284,1,0.5,1,0.27000001072883606,1,0.20999999344348907,0.75,Reggae,"Lead Vocal","birmingham uk ","7 years ",25,english,bfe4e5f519c085d861fd5fdc10e42200
210,"Subtle small room",10.33.230.154,1,1,0.3100000023841858,0.5,1,0.7300000190734863,0.20999999344348907,0.1899999976158142,1,0.23000000417232513,0.75,Reggae,GTR,"Birmingham ","5 years",21,English,f411e561573cba80b7b424af8882f3e7
211,"Subtle small boxy dry",10.33.230.154,1,1,0,0.5,1,0.5,0,0.28999999165534973,1,0.17000000178813934,0.75,Reggae,Vox,"Birmingham ","5 years",21,English,c1835e2b83bb6e9b8a0d30616906af7a
212,"Mid sized space",10.33.230.154,1,1,0,0.949999988079071,0.9700000286102295,0.5,0.23000000417232513,0.46000000834465027,1,0.3199999928474426,0.3100000023841858,Reggae,"Backing Vox","Birmingham ","5 years",21,English,ac4a5db29a2cb95225c97d1d1d81c85f
213,rev,109.212.234.96,2,2,0.75,0.9300000071525574,0.6800000071525574,0.7599999904632568,0.4699999988079071,0.8899999856948853,1,0.36000001430511475,0.7900000214576721,,,,,,,252592532e8e0c419d1d16e4e7d9d1e0
214,broad,10.33.194.210,1,1,0,0,1,0.4699999988079071,0,1,1,0.1599999964237213,0.5,Reggae,Kick,"Birmingham uk","7 years",27,Polish,fdd15771781cfd627dfddc084be89e68
215,broad,10.33.194.210,1,1,0,0,1,0.4699999988079071,0,1,1,0.1599999964237213,0.5,Reggae,Kick,"Birmingham uk","7 years",27,Polish,a8a161d2d5d89ff9060a6dc9bae42cc0
216,"medium jah room",10.33.194.210,1,1,0.5,1,1,0.5,0.1599999964237213,0.5,1,0.17000000178813934,0.6700000166893005,Reggae,Snare,"Birmingham uk","7 years",27,Polish,79307f2ada3fb1a14d5d4e899287b351
217,"van halen on acid",10.33.194.210,1,1,0.3499999940395355,1,1,1,0,1,1,0.20000000298023224,0.75,Reggae,Guitar,"Birmingham uk","7 years",27,Polish,e7b6b8d1dded38504f184f2df1d66b27
218,"big dark",10.33.194.210,1,1,0,1,1,1,0,1,1,0.07000000029802322,1,Reggae,Guitar,"Birmingham uk","7 years",27,Polish,8aed6bee83b621102c2e6e1f27a83981
219,huge,10.33.194.210,1,1,0,1,1,1,0,1,1,0.15000000596046448,0.75,Reggae,Trumpet,"Birmingham uk","7 years",27,Polish,5dd4c458c066a8dd3a0b645c3fba468a
220,huge,10.33.194.210,1,1,0,1,1,1,0,1,1,0.15000000596046448,0.75,Reggae,Sax,"Birmingham uk","7 years",27,Polish,0f53ee40f75db8897f8d8f3679654a59
221,Wide,10.33.194.210,1,1,0.05999999865889549,0.6100000143051147,1,0.5,0.05999999865889549,0.36000001430511475,0.9300000071525574,0.05999999865889549,0.75,Reggae,Snare,"birmingham uk","3 years",21,English,de9d5645ef9e6deec7c8537558b03b72
222,"Spacey atmospheric",10.33.194.210,1,1,0,0.5899999737739563,1,0.5,0.3100000023841858,0.6600000262260437,0.9200000166893005,0.10999999940395355,0.75,Reggae,,"birmingham uk","3 years",21,English,72ee744d1e81df7dd6965fe04c1205d1
223,"Spacey atmospheric",10.33.194.210,1,1,0,0.5899999737739563,1,0.5,0.3100000023841858,0.6600000262260437,0.9200000166893005,0.10999999940395355,0.75,Reggae,guitar,"birmingham uk","3 years",21,English,e2ab548056889f4d742c0d77e909e72d
224,"soft recessed",10.33.194.210,1,1,0,0.5,1,0.5,0,0.5,1,0.12999999523162842,0.75,Reggae,piano,"birmingham uk","3 years",21,English,fefc0f9f6df7f733dd44dfc3eba6cad1
225,"Spacey Wide Distant",10.33.194.210,1,1,0,0.5,1,0.5,0.25,0.5,1,0.5099999904632568,0.75,Reggae,Trumpet,"birmingham uk","3 years",21,English,cfd5cdc1ea85d88df78d48754b84c3a3
226,Air,10.33.194.210,1,1,0,0.5,1,0.5,0,0.5,1,0.07999999821186066,0.75,Reggae,trumpet,"birmingham uk","3 years",21,English,1ea5a2dd764ed502f9acc8130f4657de
227,"Wide Airy",10.33.194.210,1,1,0,0.5,1,0.5,0,0.5,1,0.2199999988079071,0.75,Reggae,BVox,"birmingham uk","3 years",21,English,c8852c50cccecd0f770354756d660577
228,"Space Soft ",10.33.194.210,1,1,0.5,0.6499999761581421,1,0.5699999928474426,0.10000000149011612,0.6299999952316284,1,0.15000000596046448,0.75,Reggae,"Lead Vox","birmingham uk","3 years",21,English,e882e386706d620c7e8c5705e52490e4
229,"Hard Hall",10.33.194.210,1,1,0.25999999046325684,0.7799999713897705,0.6399999856948853,0.5899999737739563,0.30000001192092896,0.7099999785423279,1,1,0.6100000143051147,Reggae,Reverb,"birmingham uk","6 years ",23,portuguese,b046757999d259a47cae1b2bbd3a2557
230,Clean_Hall,10.33.194.210,1,1,0.11999999731779099,0.3700000047683716,1,0.7599999904632568,0,0.6800000071525574,1,1,1,Reggae,Reverb_2,"birmingham uk","6 years ",23,portuguese,1249a0f849ddd099e0ccfa80be1b091c
231,"space room model for bus",10.33.194.210,1,1,0.4099999964237213,0.550000011920929,1,0.5299999713897705,0.2800000011920929,0.23000000417232513,1,1,0.28999999165534973,Reggae,"Drum bus",birmingham,"20 years",37,English,60b4b9352f140fd4cd75c9e94474c559
232,"far away",10.33.194.210,1,1,0.1599999964237213,0.3100000023841858,1,0.6399999856948853,0.12999999523162842,0.7799999713897705,1,0.11999999731779099,0.6000000238418579,Reggae,Organ,birmingham,"20 years",37,English,c820644a63e4fc2b2754592180a997db
233,roomy,10.33.194.210,1,1,0.4099999964237213,0.550000011920929,1,0.5299999713897705,0.2800000011920929,0.23000000417232513,1,1,0.28999999165534973,Reggae,"Main Bus Reverb",birmingham,"20 years",37,English,4e74d0bcb68fc6b70f7c72bb4b4288bb
234,ummmm,72.12.117.157,2,2,0,0.5,1,0.5,0,0.9900000095367432,1,0.49000000953674316,0.75,,,,,,,0706405a33616d76493b7030a0a25293
235,big,76.65.6.138,2,2,0.4230000078678131,0.6489999890327454,0.8009999990463257,0.6459999680519104,0.1599999964237213,0.6359999775886536,0.9900000095367432,0.24799999594688416,0.6940000057220459,,,,,,,06347e910cd0a89b986a4765bbcf01f2
236,BASIC,76.65.6.138,2,2,0,0.5,0.30000001192092896,0.5,0,0.5,1,1,0.75,,,,,,,4c07c31bad99513a1dbfac0af4c5ba03
237,FæiryWårmth,193.106.167.46,2,2,0.07000000029802322,0.8199999928474426,0.25999999046325684,0.8100000023841858,0.36000001430511475,0.8399999737739563,0.7200000286102295,0.4000000059604645,0.7228571176528931,,,,,,,ef04b6e4fb2384eb7150f02ba37fe066
238,AvstAphf,193.106.167.46,2,2,0,0.5,0.30000001192092896,0.6600000262260437,0.2800000011920929,0.3700000047683716,1,0.3499999940395355,0.6100000143051147,,,,,,,ef4efc3be9414d5972b6f12a8258d728
239,AWErDIY,193.106.167.46,2,2,0,0.36000001430511475,0.5299999713897705,0.6700000166893005,0,0.6200000047683716,1,0.4300000071525574,0.3499999940395355,,,,,,,d0ade0a2dcd568f1436402e6a8c6a190
240,roomy,10.50.6.9,2,2,0.09000000357627869,0.4300000071525574,0.8299999833106995,0.699999988079071,0.4000000059604645,0.800000011920929,0.8100000023841858,0.3700000047683716,0.699999988079071,,,,,,,3babcc5c703dc667d4a9467774bc3130
241,"loves it",63.248.109.172,2,2,0,0.5,1,0.5,0,0.4699999988079071,1,0.6700000166893005,0.7599999904632568,,,,,,,10f8b644f217b3339ad6cf26184d4a2d
