79,glitchy,46.246.222.30,2,2,14.800000190734863,0.009999999776482582,0.6100000143051147,0.8500000238418579,-2.9000000953674316,,,,,,,f73aaefc0390d3ef28e83eb4839cc677
80,"cha cha cha",46.246.222.30,2,2,0,0,0,1,0,,,,,,,10f023b4c00dbfbba14513e23c28135e
81,warm,10.255.52.247,2,2,16.84000015258789,0.5899999737739563,0.3799999952316284,0.75,-9.869999885559082,,,,,,,cb5b380c575c6e1414177f2d6a954e9c
82,destroyed,10.255.52.247,2,2,44.88999938964844,0.5899999737739563,0.3799999952316284,0.75,-9.869999885559082,,,,,,,16dfdd9db5ae2415f0aad2f94e8860f9
83,saturated,10.255.52.247,2,2,20.65999984741211,0.4000000059604645,0.7200000286102295,0.3799999952316284,-8.539999961853027,,,,,,,99eb101df2712fa0ded74ca6bed871ae
84,desimated,10.255.52.247,2,2,16.81999969482422,0.11500000208616257,1,1,6,,,,,,,f396d92385b4cb2074e0add9a17517ac
85,"El Cruncho",10.33.188.120,2,2,16.8799991607666,0.25999999046325684,0,0.6000000238418579,-10.59000015258789,,,,,,,f032923a0c429ba324ff0f6de26be9a9
86,crisp,10.255.52.247,2,2,14.960000038146973,1,0.47999998927116394,0.4399999976158142,-1.2699999809265137,,,,,,,cf2d24aaf83476d5938983b6596bed4d
87,Fat,10.255.52.247,2,2,35.470001220703125,1,0.4000000059604645,0.5600000023841858,-13.870000839233398,,,,,,,5cd75a350d6ed9226cd12eff766648d7
88,Smooth,10.255.52.247,2,2,10.69999885559082,0.5899999737739563,0,0.14000000059604645,-5.110001087188721,,,,,,,5995388e68f28b39891082c7567169e6
89,Phat,10.255.52.254,2,2,20.389999389648438,0.8500000238418579,0.8600000143051147,0.7900000214576721,-1.159999966621399,,,,,,,403b66a7d6f3c74788b4e3b48060e649
90,boomy,10.255.52.247,2,2,11.199999809265137,0.7400000095367432,0,0.38999998569488525,2.950000047683716,,,,,,,bbf5ea2ec6ac45bc136e4e8de70dd0a9
91,Warm,10.33.188.120,2,2,6.519999980926514,0,0.17000000178813934,0.36000001430511475,-10.59000015258789,,,,,,,fd34a115ffe28ec4b3b406df69dba62c
92,"Warm! ",10.255.52.247,2,2,7.440000057220459,0,0.11999999731779099,1,-2.5399999618530273,,,,,,,788603726b805fdecd35a3136f38efdb
93,Jazzy,10.33.188.111,2,2,4.46999979019165,1,0.4699999988079071,0.6700000166893005,-4.460000038146973,,,,,,,e67b874e7396bf115c4070a0889d0514
94,El,10.255.52.247,2,2,16.8799991607666,0.25999999046325684,0,0.6000000238418579,-10.59000015258789,,,,,,,a326527178c04767596cd380acb6152b
95,Warmth,10.255.52.247,2,2,6.410002708435059,0.9800000190734863,0,0.6000000238418579,-0.7799974679946899,,,,,,,e8fd3396aad41efda5bf8296e797a52c
96,fuzz,10.255.52.247,2,2,19.6299991607666,0.699999988079071,0.27000001072883606,1,-2.25,,,,,,,f87b8bca69ff9c05545fcb470f449531
97,Dramatic_Tangs,10.33.188.120,2,2,26.6200008392334,1,0.17000000178813934,0.36000001430511475,-10.59000015258789,,,,,,,566d99b5f3844e3fc9e004dc14802b1d
98,smooth,10.255.52.254,2,2,6.920000076293945,0.7699999809265137,0.11999999731779099,0.30000001192092896,-4.46999979019165,,,,,,,ecadec1235f4532b6909d37dc22be92f
99,Loud,10.33.188.111,2,2,8.369999885559082,0.46000000834465027,0.1599999964237213,0.6899999976158142,2.6600000858306885,,,,,,,e8216b5fcf1f0a8b2b11e81d92a2bfb6
100,nothing,10.255.52.247,2,2,0.38999998569488525,0,0,1,-0.019999999552965164,,,,,,,b87d81375538df7d701aefa02b2b5de7
101,"Bright ! ",10.255.52.247,2,2,50,1,0.7699999809265137,1,-4.389999866485596,,,,,,,12d57b2c51f6f6e4c81a5cde2f9fec7f
102,"Jazzy Bass",10.33.188.111,2,2,16.440000534057617,1,0.23999999463558197,0,-7.769999980926514,,,,,,,12d50ce2e2f4530d89010e230c17634f
103,Smooth,10.33.188.111,2,2,7.369999885559082,0.6600000262260437,0,1,-6.079999923706055,,,,,,,8f56e9b7f3b3d4fa791aef9e2ea88039
104,Sorry,10.33.188.120,2,2,50,0,1,0,-10.399999618530273,,,,,,,5fca408394579d9ed6ddd0234497fe9d
105,Warm,10.255.52.247,1,1,18.87999725341797,0.5899999737739563,0,0.6299999952316284,-10.280000686645508,,,,,,,a42e487cfb17f252193d3de1e2160fb3
106,Bright,10.255.52.247,1,1,24.40999984741211,0.3100000023841858,0,1,-8.960000038146973,,,,,,,e8df5edcc8dc814b2f4366240e33c09e
107,Sorry,10.33.188.120,2,2,50,0,1,0,6,,,,,,,4fbb5159782b25367d3778012c34b638
108,Sorry_Again,10.33.188.120,2,2,50,0,1,0,6,,,,,,,0f1ecce0080ed29863170afe770708a2
109,Crunch,10.255.52.247,1,1,27.399999618530273,0.6399999856948853,0.46000000834465027,0.20000000298023224,-8.960000038146973,,,,,,,ac20e5b2e6ce007fb278365a684f489b
110,Tits,10.255.52.247,2,2,50,0.699999988079071,1,0.3499999940395355,-9.109999656677246,,,,,,,f963b603ab337120cb9baf656990663a
111,Death,10.255.52.247,2,2,50,0,0.009999999776482582,0,-0.8700000047683716,,,,,,,38461a5d6e2c70c83d69a8b262bfe7f9
112,Fuzz,10.255.52.247,1,1,36.040000915527344,0.9100000262260437,0.5099999904632568,0.7699999809265137,-9.970000267028809,,,,,,,f9fef26a94692bf4d6e0b899dee0bd22
113,Monster,10.33.185.142,2,2,26.190000534057617,1,1,0.5899999737739563,-0.4300000071525574,,,,,,,7683bce6ca1911eb5610f4d31226dda9
114,"bass ",10.255.52.247,2,2,18.889999389648438,0.9300000071525574,0.05999999865889549,0.05999999865889549,-5.289999961853027,,,,,,,40a3f29983dbf58886b337bbc0d60baa
115,"bass ",10.255.52.247,2,2,18.889999389648438,0.9300000071525574,0.05999999865889549,0.05999999865889549,-5.289999961853027,,,,,,,e679591d2ffcca7ade53406c57800910
116,AG/EG,10.33.188.120,2,2,17.420000076293945,0.30000001192092896,0.5,0.18000000715255737,-6.989999771118164,,,,,,,e1d13974205e4daaa33992b83ef8cb81
117,fuzz,10.255.52.247,2,2,27.479999542236328,0,0.36000001430511475,0.07000000029802322,-4.5,,,,,,,c77cf04f5e17263bc965c858abec59ba
118,Crunch,10.255.52.247,2,2,30.010000228881836,0,0,1,-13.739999771118164,,,,,,,c95486cbda6e71241d5a575acde8a97c
119,warm,10.255.52.254,1,1,6.760001182556152,1,0,1,-0.0999981164932251,,,,,,,05365069bfe8fa8ead80d54f4398a23e
120,Fuzz,10.255.52.247,2,2,18.329999923706055,1,0.1599999964237213,0.05999999865889549,-27.709999084472656,,,,,,,0dc404cac2768ef2c51e59cff9c5c7a2
121,bright,10.255.52.254,1,1,10.409998893737793,0.23000000417232513,0,1,-5.890000343322754,,,,,,,e1146a499ad094e0ade7d6dba7eead7c
122,TWICW,10.255.52.254,1,1,-2.8800010681152344,0.699999988079071,0.4000000059604645,0.11999999731779099,2.469999313354492,,,,,,,dd4d5eee569dd0a59c137d2fcf883251
123,"warm Chris",10.255.52.247,2,2,11.130000114440918,0.48500001430511475,0.24916666746139526,0.6299999952316284,-6.835000038146973,,,,,,,62846bf3cd1ef5150a1b060e2dab49b8
